"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Gender,Age,Text,Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (CAD)","Video ID","Image name","Video name","Website URL",call_to_action_type,headline,Description,"Link clicks","CPC (cost per link click)","CPM (cost per 1,000 impressions)","CTR (all)","Result rate",Views,"Clicks (all)","CPC (all)","Purchases rate per link clicks","Landing page views rate per link clicks","Result value type","Results value","Result value type","Results ROAS","Cost per 1,000 Meta Accounts reached","Ad Delivery","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Page engagement","Facebook likes","Instagram follows","Post comments","Post engagements","Post reactions","Post saves","Post shares",ThruPlays,"Video plays","3-second video plays","Unique link clicks","Outbound clicks","Unique outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique clicks (all)","Unique CTR (all)","Instagram profile visits","Cost per outbound click","Cost per unique link click","Cost per unique outbound click","Cost per unique click (all)","Adds of payment info","Adds to cart","Cost per add to cart","Adds to cart conversion value","Checkouts initiated","Cost per checkout initiated","Checkouts initiated conversion value",Purchases,"Cost per purchase","Purchase ROAS (return on ad spend)","Purchases conversion value","Reporting starts","Reporting ends"
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,25-34,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,23,34,1.47826087,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.66,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",1,0.66,19.41176471,5.88235294,,,2,0.33,,,"Website purchases conversion value",,"Website purchases conversion value",,28.69565217,not_delivering,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,3,0.22,103.42,1,0.66,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,55-64,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,2,23,11.5,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.09,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",2,0.045,3.91304348,8.69565217,,,2,0.045,,,"Website purchases conversion value",,"Website purchases conversion value",,45,not_delivering,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,4,0.0225,385.8,1,0.09,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,C2A,120247167792850776,female,45-54,"If you read your own ingredient labels, your dog’s food should be just as clear.

SKOV meals are made with recognizable ingredients, not vague filler language dressed up as premium.

Build their bowl.",2026-06-09,inactive,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.01,0,"C2A DEED.png_105",,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"Dog food should be clear.","Fresh meals made with ingredients you can recognize.",,,10,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,10,inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,65+,"Recognizable ingredients, not filler dressed up as premium.

Build their bowl with 50% off today.",2026-06-09,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.04,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,40,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,40,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,unknown,25-34,"Recognizable ingredients, not filler dressed up as premium.

Build their bowl with 50% off today.",2026-06-09,not_delivering,ad,2,3,1.5,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.09,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,30,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,45,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,45-54,"Dog food shouldn't be hard to understand.

Start better food with 50% off today!",2026-06-09,not_delivering,ad,27,33,1.22222222,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,1.79,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,54.24242424,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,66.2962963,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,45-54,"Recognizable ingredients, not filler dressed up as premium.

Build their bowl with 50% off today.",2026-06-09,not_delivering,ad,6,6,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.1,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,16.66666667,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,16.66666667,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,35-44,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,6,8,1.33333333,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.09,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,11.25,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,15,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,65+,"Dog food shouldn't be hard to understand.

Start better food with 50% off today!",2026-06-09,not_delivering,ad,5,7,1.4,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.33,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,47.14285714,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,66,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,55-64,"Dog food shouldn't be hard to understand.

Start better food with 50% off today!",2026-06-09,not_delivering,ad,18,21,1.16666667,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,1.27,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,60.47619048,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,70.55555556,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,55-64,"Dog food shouldn't be hard to understand.

Start better food with 50% off today!",2026-06-09,not_delivering,ad,6,9,1.5,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.36,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,40,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,60,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,C2A,120247167792850776,female,55-64,"No mystery mix. No overcomplicated label.

Just fresh meals built from ingredients that make sense when you see them in the bowl.

See what’s inside.",2026-06-09,inactive,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.57,0,"C2A DEED.png_105",,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"Dog food should be clear.","Fresh meals made with ingredients you can recognize.",,,285,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,285,inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,45-54,"Dog food shouldn't be hard to understand.

Start better food with 50% off today!",2026-06-09,not_delivering,ad,7,8,1.14285714,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.36,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,45,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,51.42857143,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,unknown,35-44,"Dog food shouldn't be hard to understand.

Start better food with 50% off today!",2026-06-09,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.2,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,100,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,100,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,unknown,65+,"Dog food shouldn't be hard to understand.

Start better food with 50% off today!",2026-06-09,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.05,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,50,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,50,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,45-54,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.01,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,10,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,10,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,65+,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.4,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,133.33333333,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,133.33333333,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,25-34,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,8,9,1.125,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.31,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,34.44444444,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,38.75,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,45-54,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.24,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,80,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,80,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,55-64,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,5,5,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.08,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,16,20,,,1,0.08,,,"Website purchases conversion value",,"Website purchases conversion value",,16,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,35-44,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,8,10,1.25,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.25,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,25,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,31.25,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,65+,"You care what goes in your body.
Your dog's bowl deserves the same.",2026-06-09,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.77,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,770,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,770,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,unknown,45-54,"Recognizable ingredients, not filler dressed up as premium.

Build their bowl with 50% off today.",2026-06-09,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.03,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,30,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,30,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,unknown,55-64,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,1,2,2,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,0,0,,,0,,,,"Website purchases conversion value",,,,0,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,unknown,25-34,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.05,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,16.66666667,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,16.66666667,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,25-34,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,10,10,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.2,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,20,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,20,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,55-64,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,7,9,1.28571429,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,1.62,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,180,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,231.42857143,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,male,45-54,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,7,8,1.14285714,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.11,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,13.75,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,15.71428571,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,55-64,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,39,43,1.1025641,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,3.03,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,70.46511628,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,77.69230769,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,25-34,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,50,69,1.38,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,1.85,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,26.8115942,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,37,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,45-54,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,42,57,1.35714286,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,1.93,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,33.85964912,1.75438596,,,1,1.93,,,"Website purchases conversion value",,"Website purchases conversion value",,45.95238095,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,35-44,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,41,50,1.2195122,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,1.28,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,25.6,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,31.2195122,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
SKOV1_ASC_MAY25_V1,120247167792890776,"ABP_TOF_ON_1865_SKOV1_CONTROL_V1 [QF]",120247167792820776,"Control Win #1 QF",120247307304470776,female,65+,"Some people read their labels. This is for them.

SKOV makes fresh meals from ingredients you can eat yourself.

Canadian-made.
Vet-developed, 
Made for dogs who are loved.

Start better food with 50% off their first delivery today!",2026-06-09,not_delivering,ad,46,58,1.26086957,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,6.91,0,012263a8-1252-40ba-b903-78d2d974f7a1.png_105_105,,https://skovpet.com/pages/meal-plan-questionnaire,SHOP_NOW,"For dogs that get love.","Canadian-made meals delivered to your door.",,,119.13793103,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,150.2173913,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-09,2026-06-09
